date,state,shape
2001-01-11,CO,cylinder
2001-11-01,CA,circle
2001-01-11,IL,light
2001-01-11,CO,light
2001-01-11,IL,other
2001-11-01,FL,triangle
2001-01-11,CO,cylinder
2002-11-01,TX,other
2002-11-01,AZ,triangle
2002-11-01,PA,diamond
2002-11-01,MI,other
2002-01-11,PA,unknown
2002-11-01,MO,other
2002-11-01,CA,circle
2002-01-11,OK,oval
2002-11-01,IA,light
2002-11-01,IA,light
2002-11-01,NV,disk
2002-01-11,FL,light
2002-11-01,NC,chevron
2002-11-01,NH,sphere
2002-11-01,IL,triangle
2002-01-11,CA,diamond
2002-11-01,WA,circle
2002-11-01,AZ,fireball
2002-11-01,MD,triangle
2002-11-01,NV,changing
2002-01-11,TX,rectangle
2002-11-01,AZ,formation
2002-11-01,VA,chevron
2002-11-01,MA,diamond
2003-11-01,WY,fireball
2003-01-11,OK,flash
2003-11-01,CA,circle
2003-11-01,CO,NA
2003-11-01,MI,oval
2003-11-01,FL,cylinder
2003-01-11,FL,other
2003-11-01,OR,sphere
2003-11-01,IL,sphere
2003-11-01,HI,sphere
2003-11-01,CA,light
2003-11-01,FL,formation
2003-11-01,PA,circle
2003-11-01,CA,oval
2003-11-01,CA,diamond
2004-11-01,WI,cigar
2004-11-01,KY,disk
2004-01-11,TN,light
2004-11-01,CA,cylinder
2004-01-11,WA,oval
2004-11-01,CA,sphere
2004-01-11,GA,unknown
2004-11-01,VA,unknown
2004-11-01,CA,light
2004-11-01,CA,other
2004-11-01,WV,unknown
2004-01-11,WA,triangle
2004-01-11,NY,light
2005-11-01,AK,unknown
2005-11-01,FL,circle
2005-01-11,TX,disk
2005-01-11,WI,flash
2005-11-01,MI,fireball
2005-11-01,CT,oval
2005-01-11,MD,other
2005-11-01,AZ,light
2005-11-01,NJ,triangle
2005-11-01,CA,fireball
2005-11-01,NH,other
2005-11-01,CA,light
2005-11-01,IL,light
2005-01-11,OR,light
2005-11-01,MO,fireball
2005-11-01,MO,unknown
2005-11-01,PA,other
2005-01-11,CA,chevron
2005-11-01,RI,light
2005-11-01,IL,triangle
2006-11-01,GA,oval
2006-11-01,FL,disk
2006-11-01,WA,other
2006-11-01,CA,light
2006-11-01,WA,triangle
2006-11-01,NC,unknown
2006-11-01,MI,triangle
2006-11-01,TX,cigar
2006-11-01,LA,circle
2006-11-01,WV,light
2006-11-01,TX,rectangle
2006-01-11,WV,triangle
2007-11-01,MA,light
2007-11-01,DE,light
2007-01-11,IL,triangle
2007-01-11,PA,cigar
2007-11-01,MO,disk
2007-11-01,MO,disk
2007-11-01,LA,rectangle
2007-11-01,MA,disk
2007-01-11,KS,oval
2007-11-01,CO,other
2007-11-01,NC,light
2007-01-11,OR,sphere
2007-11-01,CA,changing
2007-11-01,FL,light
2007-11-01,CA,disk
2007-01-11,CA,disk
2007-11-01,CA,disk
2007-11-01,CA,circle
2007-11-01,KY,triangle
2007-11-01,KY,triangle
2007-11-01,NM,oval
2007-11-01,MO,flash
2007-01-11,MO,unknown
2007-11-01,IL,changing
2007-11-01,NC,circle
2008-11-01,MI,light
2008-11-01,KS,egg
2008-11-01,TN,oval
2008-01-11,WA,light
2008-11-01,MI,unknown
2008-11-01,GA,oval
2008-11-01,VA,oval
2008-11-01,GA,light
2008-01-11,NY,formation
2008-01-11,AZ,oval
2008-11-01,NE,cigar
2008-11-01,LA,unknown
2008-11-01,TN,light
2008-11-01,NY,sphere
2008-11-01,NC,flash
2008-01-11,TX,triangle
2008-11-01,KY,light
2008-11-01,TN,formation
2008-11-01,UT,triangle
2008-11-01,CA,oval
2008-11-01,TN,light
2008-11-01,CA,disk
2008-11-01,TN,rectangle
2008-11-01,FL,triangle
2008-01-11,FL,triangle
2008-11-01,CA,sphere
2009-01-11,CA,oval
2009-01-11,CA,fireball
2009-11-01,CA,changing
2009-01-11,DE,circle
2009-11-01,IA,sphere
2009-11-01,SC,rectangle
2009-11-01,IN,oval
2009-11-01,CA,triangle
2009-11-01,VA,triangle
2009-01-11,FL,other
2009-11-01,TX,unknown
2009-01-11,OR,light
2009-11-01,TX,light
2009-01-11,HI,light
2009-11-01,IN,disk
2009-11-01,FL,triangle
2009-11-01,CA,light
2009-11-01,NJ,triangle
2010-01-11,FL,other
2010-01-11,FL,fireball
2010-11-01,AZ,diamond
2010-11-01,OH,circle
2010-11-01,TX,other
2010-11-01,CA,sphere
2010-11-01,AZ,other
2010-11-01,NY,cylinder
2010-11-01,CA,formation
2010-11-01,AZ,circle
2010-11-01,CA,light
2010-01-11,MO,triangle
2010-11-01,MD,light
2010-11-01,GA,chevron
2010-01-11,KY,other
2011-11-01,MA,other
2011-01-11,NC,NA
2011-01-11,CA,unknown
2011-11-01,CA,light
2011-11-01,OH,other
2011-11-01,OH,light
2011-11-01,CO,diamond
2011-11-01,IL,disk
2011-01-11,PA,fireball
2011-01-11,FL,triangle
2011-11-01,TX,disk
2011-11-01,TX,sphere
2011-11-01,SC,light
2011-11-01,OH,light
2011-11-01,ME,fireball
2011-11-01,IL,light
2011-01-11,VT,triangle
2011-11-01,NY,diamond
2011-11-01,NY,sphere
2011-01-11,MS,flash
2011-11-01,LA,circle
2011-11-01,NC,fireball
2011-01-11,MS,light
2011-11-01,WI,light
2011-01-11,MS,fireball
2011-11-01,IL,light
2011-11-01,NY,triangle
2011-11-01,MI,light
2011-11-01,TX,light
2011-01-11,PA,changing
2012-11-01,CA,light
2012-01-11,CT,rectangle
2012-11-01,DE,triangle
2012-11-01,NE,disk
2012-01-11,TX,disk
2012-11-01,CO,cone
2012-11-01,NC,unknown
2012-01-11,IL,unknown
2012-01-11,WA,unknown
2012-01-11,CT,light
2012-01-11,PA,oval
2012-01-11,NY,formation
2012-01-11,NY,formation
2012-01-11,CA,unknown
2012-11-01,RI,light
2012-01-11,CA,disk
2012-11-01,KS,light
2012-11-01,OK,circle
2012-11-01,ME,light
2012-11-01,ME,light
2012-01-11,MO,fireball
2012-01-11,CA,triangle
2012-11-01,IL,formation
2012-11-01,ME,circle
2012-01-11,CA,circle
2012-11-01,NE,rectangle
2012-11-01,MN,circle
2012-11-01,WA,light
2012-11-01,WA,triangle
2012-11-01,AL,triangle
2012-01-11,TX,oval
2012-01-11,CO,light
2012-01-11,NY,fireball
2012-01-11,NY,fireball
2012-01-11,NY,unknown
2012-01-11,WA,formation
2012-01-11,GA,diamond
2012-11-01,GA,fireball
2013-11-01,FL,fireball
2013-11-01,OK,formation
2013-11-01,OH,flash
2013-11-01,PA,light
2013-11-01,MI,light
2013-01-11,NC,sphere
2013-11-01,CA,other
2013-11-01,WA,circle
2013-11-01,MS,light
2013-01-11,FL,NA
2013-11-01,MT,fireball
2013-11-01,OH,fireball
2013-11-01,VA,sphere
2013-11-01,OH,fireball
2013-11-01,PA,formation
2013-11-01,OH,circle
2013-11-01,OH,formation
2013-11-01,OH,fireball
2013-11-01,CA,sphere
2013-11-01,CA,other
2013-11-01,CT,formation
2013-11-01,FL,fireball
2013-11-01,MT,formation
2013-11-01,NM,light
2013-11-01,TN,egg
2013-11-01,NC,circle
2013-11-01,NY,fireball
2013-01-11,FL,light
2013-01-11,FL,fireball
2013-11-01,NY,circle
2013-11-01,WA,light
2013-11-01,VA,light
2013-11-01,PA,light
2014-01-11,WA,light
2014-01-11,NJ,unknown
2014-01-11,FL,light
2014-01-11,MN,fireball
2014-01-11,CO,oval
2014-01-11,MN,triangle
2014-01-11,AZ,cigar
2014-01-11,CA,fireball
2014-01-11,FL,light
2014-01-11,FL,unknown
2014-01-11,CO,sphere
2014-01-11,MD,circle
2014-01-11,KY,circle
2014-01-11,CA,formation
2014-01-11,NY,light
2014-01-11,FL,fireball
1971-11-12,CA,circle
1976-11-12,NC,disk
1990-11-12,DE,light
1991-11-12,FL,NA
1994-11-12,AL,disk
1995-11-12,NV,NA
1995-11-12,UT,triangle
1996-11-12,ID,triangle
1997-11-12,NY,cigar
1997-11-12,CO,light
1997-11-12,WA,light
1998-11-12,OR,disk
1998-11-12,WY,triangle
1998-11-12,OR,fireball
1998-11-12,WA,flash
1998-11-12,PA,triangle
1998-11-12,NE,fireball
1998-11-12,CO,triangle
1998-11-12,OK,other
1998-11-13,KY,circle
1999-11-12,CO,rectangle
1999-11-12,MI,other
1999-11-12,TN,triangle
1999-11-12,MS,sphere
2000-11-12,KY,formation
2000-11-12,AZ,light
2000-11-12,TN,triangle
2000-11-12,FL,circle
2000-11-12,CA,changing
2000-11-12,NY,changing
2000-11-12,NJ,fireball
2000-11-12,FL,other
2000-11-12,VA,light
2001-11-12,NE,light
2001-11-12,CA,disk
2001-11-12,AZ,changing
2002-11-12,AR,light
2002-11-12,MI,disk
2003-11-12,OH,unknown
2003-11-12,CA,oval
2003-11-12,MI,oval
2003-11-12,TX,triangle
2003-11-12,CA,other
2003-11-12,NC,light
2003-11-12,MI,flash
2003-11-12,ME,disk
2003-11-12,CO,sphere
2003-11-12,TN,other
2003-11-12,FL,cone
2004-11-12,TX,cylinder
2004-11-12,CA,unknown
2004-11-12,MO,cigar
2004-11-12,MN,cylinder
2004-11-12,OH,circle
2004-11-12,NY,cigar
2004-11-12,AL,light
2004-11-12,TN,triangle
2004-11-12,CA,light
2005-11-12,WA,other
2005-11-12,CA,light
2005-11-12,CA,oval
2005-11-12,MI,cylinder
2005-11-12,CA,circle
2005-11-12,PA,fireball
2005-11-12,VA,fireball
2006-11-12,CA,fireball
2006-11-12,CA,circle
2006-11-12,CA,fireball
2007-11-12,GA,circle
2007-11-12,GA,circle
2007-11-12,AZ,light
2007-11-12,CA,circle
2007-11-12,AZ,sphere
2007-11-12,MS,light
2007-11-12,SC,light
2007-11-12,CA,cone
2007-11-12,CA,disk
2007-11-12,OK,formation
2007-11-12,CA,other
2007-11-12,CA,sphere
2007-11-12,CA,other
2008-11-12,CA,disk
2008-11-12,VA,circle
2008-11-12,CA,fireball
2008-11-12,CA,oval
2008-11-12,MA,cigar
2008-11-12,CA,circle
2008-11-12,MS,unknown
2008-11-12,CA,light
2008-11-12,CA,sphere
2008-11-12,CT,fireball
2008-11-12,VA,unknown
2008-11-12,MA,other
2008-11-12,MI,cigar
2009-11-12,MO,fireball
2009-11-12,NY,disk
2009-11-12,AL,light
2009-11-12,NY,light
2009-11-12,GA,sphere
2009-11-12,MO,light
2009-11-12,NY,light
2009-11-12,KY,other
2009-11-12,MT,NA
2009-11-12,TX,changing
2009-11-12,TX,light
2010-11-12,NY,other
2010-11-12,OH,disk
2010-11-12,OH,disk
2010-11-12,PA,light
2010-11-12,NC,unknown
2010-11-12,WA,triangle
2010-11-12,MN,sphere
2010-11-12,GA,cigar
2010-11-12,AZ,other
2010-11-12,ME,triangle
2010-11-12,ME,triangle
2010-11-12,ME,triangle
2010-11-12,CA,other
2010-11-12,NY,circle
2011-11-12,IL,light
2011-11-12,PA,light
2011-11-12,AZ,rectangle
2011-11-12,OH,sphere
2011-11-12,VA,sphere
2011-11-12,NE,cylinder
2011-11-12,CA,light
2011-11-12,FL,circle
2011-11-12,MA,sphere
2011-11-12,NY,circle
2011-11-12,FL,sphere
2011-11-12,NH,sphere
2011-11-12,CA,changing
2011-11-12,MA,light
2011-11-12,PA,fireball
2011-11-12,OH,teardrop
2011-11-12,GA,sphere
2012-11-12,KS,circle
2012-11-12,MO,triangle
2012-11-12,CA,circle
2012-11-12,CA,teardrop
2012-11-12,MO,triangle
2012-11-12,MA,sphere
2012-11-12,PA,fireball
2012-11-12,VA,circle
2012-11-12,NC,triangle
2012-11-12,TX,light
2012-11-12,MS,circle
2012-11-12,PA,changing
2012-11-12,CA,unknown
2012-11-12,CO,triangle
2012-11-12,MO,light
2012-11-12,NY,sphere
2012-11-12,OH,fireball
2012-11-13,OR,cylinder
2013-11-12,TN,circle
2013-11-12,OH,unknown
2013-11-12,OR,teardrop
2013-11-12,CO,cylinder
2013-11-12,CO,triangle
2013-11-12,WI,light
2013-11-12,AZ,circle
2013-11-12,PA,formation
2013-11-12,VA,sphere
2013-11-12,WA,oval
2013-11-12,ID,light
2013-11-12,MN,circle
2013-11-12,NC,circle
2013-11-12,NM,diamond
2013-11-12,NM,other
2013-11-12,NM,unknown
2013-11-12,WI,triangle
2013-11-12,WI,unknown
2013-11-12,DE,light
1974-11-13,LA,disk
1975-11-13,VA,circle
1975-11-13,VA,circle
1985-11-13,CA,formation
1992-11-13,WA,triangle
1995-11-13,AL,NA
1995-11-13,OR,NA
1996-11-13,CA,triangle
1996-11-13,FL,triangle
1996-11-13,PA,light
1997-11-13,OR,light
1997-11-13,NJ,light
1998-11-13,NY,NA
1999-11-13,CA,light
1999-11-13,CO,formation
1999-11-13,OR,flash
1999-11-13,CA,light
2000-11-13,CA,egg
2000-11-13,TX,triangle
2000-11-13,AZ,teardrop
2000-11-13,CA,changing
2000-11-13,GA,rectangle
2000-11-13,FL,oval
2000-11-13,LA,diamond
2000-11-13,KS,fireball
2001-11-13,CA,triangle
2001-11-13,CA,triangle
2002-11-13,LA,circle
2002-11-13,TX,other
2002-11-13,CA,circle
2002-11-13,WI,egg
2002-11-13,GA,unknown
2002-11-13,WI,egg
2002-11-13,OH,other
2002-11-13,CA,triangle
2002-11-13,IN,unknown
2002-11-13,TX,light
2003-11-13,UT,diamond
2003-11-13,IL,triangle
2003-11-13,MO,cigar
2003-11-13,NY,fireball
2003-11-13,CA,formation
2003-11-13,ME,light
2003-11-13,ME,light
2003-11-13,MI,triangle
2003-11-13,KY,light
2003-11-13,GA,changing
2004-11-13,NY,other
2004-11-13,CA,light
2004-11-13,CA,sphere
2004-11-13,MA,sphere
2004-11-13,OH,light
2004-11-13,PA,light
2004-11-13,CA,triangle
2004-11-13,IL,light
2004-11-13,OH,light
2004-11-13,MA,light
2004-11-13,PA,chevron
2005-11-13,CA,other
2005-11-13,MI,circle
2005-11-13,OH,fireball
2005-11-13,NJ,NA
2006-11-13,ND,teardrop
2006-11-13,CO,other
2006-11-13,NC,circle
2006-11-13,CO,other
2006-11-13,AZ,unknown
2006-11-13,CA,triangle
2006-11-13,GA,rectangle
2007-11-13,GA,diamond
2007-11-13,OR,oval
2007-11-13,CA,unknown
2007-11-13,CA,other
2007-11-13,CA,triangle
2007-11-13,CA,triangle
2007-11-13,WA,other
2007-11-13,OK,disk
2007-11-13,WA,fireball
2007-11-13,TX,unknown
2007-11-13,CA,formation
2007-11-13,MS,triangle
2007-11-13,AZ,light
2007-11-13,TX,light
2007-11-13,CA,unknown
2007-11-13,NE,changing
2008-11-13,MO,other
2008-11-13,TX,unknown
2008-11-13,OR,diamond
2008-11-13,IL,fireball
2008-11-13,OR,triangle
2008-11-13,TX,disk
2008-11-13,CA,cross
2008-11-13,WA,oval
2008-11-13,CO,fireball
2009-11-13,TX,circle
2009-11-13,CA,unknown
2009-11-13,KS,light
2009-11-13,NY,light
2009-11-13,FL,unknown
2009-11-13,OH,fireball
2009-11-13,KY,fireball
2009-11-13,GA,triangle
2009-11-13,FL,light
2009-11-13,CA,light
2009-11-13,VT,circle
2009-11-13,FL,light
2009-11-13,OH,light
2010-11-13,CA,changing
2010-11-13,IL,unknown
2010-11-13,CA,fireball
2010-11-13,PA,sphere
2010-11-13,IN,unknown
2010-11-13,WV,light
2010-11-13,SC,circle
2010-11-13,CA,fireball
2010-11-13,HI,formation
2011-11-13,NY,cross
2011-11-13,OH,fireball
2011-11-13,OH,light
2011-11-13,NY,other
2011-11-13,SC,fireball
2011-11-13,MO,circle
2011-11-13,TX,disk
2011-11-13,WA,sphere
2012-11-13,CA,sphere
2012-11-13,CA,circle
2012-11-13,AL,egg
2012-11-13,KY,sphere
2012-11-13,FL,circle
2012-11-13,TX,cigar
2012-11-13,NH,formation
2012-11-13,NY,light
2012-11-13,VA,oval
2012-11-13,FL,fireball
2012-11-13,CO,NA
2012-11-13,IL,unknown
2012-11-13,MT,fireball
2012-11-13,CA,oval
2012-11-13,MO,sphere
2012-11-13,CT,sphere
2012-11-13,CA,circle
2012-11-13,NH,rectangle
2012-11-13,MA,fireball
2012-11-13,TX,fireball
2012-11-13,OH,formation
2012-11-13,MN,light
2012-11-13,CT,triangle
2012-11-13,TN,triangle
2013-11-13,WA,triangle
2013-11-13,NJ,light
2013-11-13,CA,disk
2013-11-13,ID,light
2013-11-13,OH,cigar
2013-11-13,WI,cigar
2013-11-13,CA,light
2013-11-13,AZ,disk
2013-11-13,VT,oval
2013-11-13,ME,flash
2013-11-13,FL,flash
2013-11-13,MA,triangle
2013-11-13,WI,fireball
2013-11-13,UT,rectangle
2013-11-13,NY,fireball
2013-11-13,WI,triangle
2013-11-13,FL,fireball
2013-11-13,LA,formation
2013-11-13,MO,triangle
2013-11-13,UT,light
2013-11-13,NJ,triangle
2013-11-13,CA,circle
2013-11-13,WI,fireball
2013-11-13,WI,fireball
2013-11-13,CA,other
2013-11-14,WA,circle
1984-11-14,TX,fireball
1988-11-14,TX,changing
1989-11-14,OK,triangle
1990-11-14,NH,other
1994-11-14,CA,other
1995-11-14,CA,NA
1995-11-14,GA,NA
1996-11-14,MT,sphere
1996-11-14,OR,NA
1996-11-14,FL,fireball
1997-11-14,WA,other
1997-11-14,OR,formation
1997-11-14,MI,triangle
1997-11-14,WA,triangle
1997-11-14,CA,disk
1997-11-14,WA,formation
1997-11-14,WA,rectangle
1997-11-14,IN,fireball
1997-11-14,WA,formation
1997-11-14,WA,formation
1997-11-14,WA,formation
1997-11-14,WA,formation
1997-11-14,WA,formation
1997-11-14,WA,formation
1997-11-14,WA,other
1997-11-14,WA,formation
1997-11-14,WA,formation
1997-11-14,WA,fireball
1997-11-14,WA,formation
1997-11-14,WA,formation
1997-11-14,WA,sphere
1997-11-14,WA,formation
1997-11-14,OR,formation
1997-11-14,WA,formation
1997-11-14,WA,formation
1997-11-14,OR,formation
1997-11-14,WA,formation
1997-11-14,WA,fireball
1997-11-14,WA,formation
1997-11-14,CA,fireball
1998-11-14,IA,cylinder
1998-11-14,CO,light
1998-11-14,AZ,flash
1998-11-14,WA,disk
1998-11-14,ID,fireball
1998-11-14,MI,fireball
1999-11-14,NC,other
1999-11-14,TN,light
1999-11-14,TX,triangle
1999-11-14,FL,oval
1999-11-14,CA,unknown
1999-11-14,TX,unknown
1999-11-14,WI,circle
1999-11-14,IL,unknown
2000-11-14,MS,unknown
2000-11-14,WA,unknown
2000-11-14,FL,fireball
2000-11-14,WA,chevron
2000-11-14,KY,fireball
2000-11-14,CA,light
2000-11-15,TX,NA
2001-11-14,TN,triangle
2001-11-14,CA,circle
2001-11-14,CA,sphere
2001-11-14,MA,triangle
2001-11-14,KY,triangle
2001-11-14,MN,chevron
2002-11-14,GA,sphere
2002-11-14,CA,egg
2002-11-14,LA,unknown
2002-11-14,CA,oval
2003-11-14,VA,circle
2003-11-14,WA,unknown
2003-11-14,SC,sphere
2003-11-14,WA,triangle
2003-11-14,FL,light
2003-11-14,FL,flash
2003-11-14,FL,light
2003-11-14,GA,cigar
2003-11-14,FL,changing
2003-11-14,CA,other
2004-11-14,IN,formation
2004-11-14,CA,formation
2004-11-14,ND,flash
2005-11-14,OH,light
2005-11-14,NY,circle
2005-11-14,CA,unknown
2005-11-14,TX,fireball
2005-11-14,TX,flash
2005-11-14,TX,fireball
2005-11-14,TX,light
2005-11-14,CA,fireball
2005-11-14,CA,light
2005-11-14,CA,circle
2005-11-14,GA,teardrop
2005-11-14,MA,light
2005-11-14,AZ,fireball
2005-11-14,LA,fireball
2006-11-14,WA,circle
2006-11-14,WA,unknown
2006-11-14,FL,formation
2006-11-14,AZ,light
2006-11-14,AZ,oval
2006-11-14,AK,light
2007-11-14,NY,cross
2007-11-14,MS,fireball
2007-11-14,CA,circle
2007-11-14,CA,changing
2007-11-14,MS,triangle
2007-11-14,CA,triangle
2007-11-14,GA,circle
2007-11-14,CA,circle
2007-11-14,KS,triangle
2008-11-14,KY,NA
2008-11-14,UT,circle
2008-11-14,TX,cigar
2008-11-14,CA,chevron
2008-11-14,CA,chevron
2008-11-14,NY,other
2008-11-14,FL,light
2008-11-14,CA,disk
2008-11-14,ND,flash
2008-11-14,CA,triangle
2008-11-14,UT,light
2009-11-14,VA,other
2009-11-14,ME,flash
2009-11-14,NC,triangle
2009-11-14,TN,diamond
2009-11-14,CA,light
2009-11-14,KS,circle
2009-11-14,OH,oval
2009-11-14,WI,cross
2010-11-14,TN,light
2010-11-14,CT,cylinder
2010-11-14,VA,unknown
2010-11-14,IL,light
2010-11-14,NM,circle
2010-11-14,FL,cross
2010-11-14,FL,light
2010-11-14,CA,circle
2010-11-14,IN,fireball
2010-11-14,NY,unknown
2010-11-14,IL,triangle
2011-11-14,WI,fireball
2011-11-14,MO,oval
2011-11-14,MA,unknown
2011-11-14,IA,light
2011-11-14,WY,triangle
2011-11-14,CA,light
2011-11-14,FL,light
2011-11-14,AZ,light
2011-11-14,WA,fireball
2011-11-14,WI,formation
2011-11-14,CO,unknown
2012-11-14,VA,formation
2012-11-14,NY,sphere
2012-11-14,CA,light
2012-11-14,VA,formation
2012-11-14,WA,fireball
2012-11-14,NJ,triangle
2012-11-14,FL,sphere
2012-11-14,WA,fireball
2012-11-14,WA,fireball
2012-11-14,OR,formation
2012-11-14,MA,triangle
2012-11-14,WA,fireball
2012-11-14,NY,light
2012-11-14,IL,fireball
2012-11-14,VT,triangle
2012-11-14,WA,circle
2012-11-14,UT,light
2012-11-14,CA,fireball
2012-11-14,CA,light
2012-11-14,CA,light
2012-11-14,ID,circle
2012-11-14,AK,disk
2012-11-14,UT,rectangle
2012-11-14,UT,fireball
2012-11-14,UT,other
2012-11-14,AR,triangle
2012-11-14,TN,circle
2012-11-14,CA,diamond
2012-11-14,WA,flash
2013-11-14,WV,other
2013-11-14,NH,formation
2013-11-14,WI,circle
2013-11-14,CA,diamond
2013-11-14,VT,circle
2013-11-14,ME,fireball
2013-11-14,VA,cigar
2013-11-14,PA,circle
2013-11-14,MO,sphere
1971-11-15,TX,sphere
1973-11-15,FL,disk
1973-11-15,AL,disk
1973-11-16,NY,disk
1974-11-15,NJ,NA
1974-11-15,AK,disk
1974-11-15,SC,changing
1974-11-15,MI,circle
1974-11-15,CA,teardrop
1975-11-15,NY,circle
1975-11-15,NY,formation
1975-11-15,IN,disk
1975-11-15,OH,oval
1975-11-15,FL,disk
1975-11-15,MA,circle
1976-11-15,MI,disk
1976-11-15,MA,fireball
1976-11-15,OH,oval
1977-11-15,NY,disk
1977-11-15,MT,circle
1977-11-15,MI,disk
1978-11-15,NV,cigar
1979-11-15,HI,sphere
1979-11-15,TX,triangle
1979-11-15,NY,circle
1980-11-15,TX,light
1982-11-15,LA,circle
1982-11-15,OH,light
1983-11-15,VA,light
1983-11-15,NE,other
1984-11-15,FL,unknown
1984-11-15,NE,other
1985-11-15,NJ,other
1986-11-15,AK,sphere
1986-11-15,GA,light
1986-11-15,MT,other
1987-11-15,CA,flash
1987-11-15,FL,rectangle
1987-11-15,WI,triangle
1987-11-15,WI,unknown
1988-11-15,NY,disk
1988-11-15,NY,disk
1988-11-15,NY,disk
1988-11-15,CA,triangle
1989-11-15,NY,disk
1989-11-15,TX,diamond
1989-11-15,NC,disk
1990-11-15,FL,light
1990-11-15,TX,triangle
1990-11-15,CA,unknown
1990-11-15,TX,light
1991-11-15,CO,triangle
1991-11-15,FL,disk
1991-11-15,TX,unknown
1992-11-15,CA,oval
1992-11-15,IL,light
1992-11-15,WI,triangle
1993-11-15,IN,egg
1993-11-15,TX,rectangle
1993-11-15,NE,triangle
1994-11-15,MS,disk
1994-11-15,TN,triangle
1994-11-15,GA,light
1994-11-15,VA,flash
1994-11-15,KY,fireball
1994-11-15,NY,other
1995-11-15,WI,fireball
1995-11-15,CA,other
1995-11-15,CO,formation
1995-11-15,MD,oval
1996-11-15,TX,light
1996-11-15,NE,diamond
1996-11-15,PA,NA
1996-11-15,OH,light
1996-11-15,NM,sphere
1997-11-15,AZ,other
1997-11-15,WA,other
1997-11-15,NV,triangle
1997-11-15,NY,sphere
1997-11-15,OH,triangle
1997-11-15,FL,other
1997-11-15,PA,light
1997-11-15,NY,triangle
1997-11-15,CA,triangle
1997-11-15,NJ,circle
1997-11-15,NJ,circle
1997-11-15,FL,sphere
1998-11-15,CA,fireball
1998-11-15,VA,light
1998-11-15,NJ,disk
1998-11-15,WI,light
1998-11-15,CO,diamond
1998-11-15,RI,light
1998-11-15,IL,light
1998-11-15,WA,fireball
1998-11-16,WI,other
1999-11-15,AZ,circle
1999-11-15,TN,sphere
1999-11-15,IA,fireball
1999-11-15,WA,other
1999-11-15,MI,light
1999-11-15,TN,circle
2000-11-15,MD,light
2000-11-15,MI,diamond
2000-11-15,MI,triangle
2000-11-15,TX,other
2000-11-15,AR,flash
2000-11-15,TX,other
2000-11-15,NY,other
2000-11-15,IN,flash
2000-11-15,OR,circle
2000-11-15,NJ,unknown
2000-11-15,AR,triangle
2000-11-15,MI,triangle
2001-11-15,WA,light
2001-11-15,WA,rectangle
2001-11-15,KY,other
2001-11-15,OH,light
2001-11-15,WA,fireball
2001-11-15,WA,fireball
2001-11-15,WA,sphere
2001-11-15,MI,triangle
2001-11-15,MI,NA
2001-11-15,MI,diamond
2001-11-15,MI,other
2001-11-15,AR,sphere
2001-11-15,MN,unknown
2001-11-15,WY,light
2001-11-15,WA,light
2001-11-15,OR,unknown
2002-11-15,ME,light
2002-11-15,CA,light
2002-11-15,NV,other
2002-11-15,AZ,flash
2002-11-15,CA,triangle
2002-11-15,MI,triangle
2002-11-15,OH,circle
2003-11-15,CA,formation
2003-11-15,NY,light
2003-11-15,AZ,sphere
2003-11-15,NM,oval
2003-11-15,NY,light
2003-11-15,CA,teardrop
2003-11-15,MI,oval
2003-11-15,FL,other
2003-11-15,AZ,disk
2003-11-15,MI,light
2003-11-15,AZ,unknown
2003-11-15,FL,formation
2003-11-15,SC,circle
2003-11-15,MD,diamond
2003-11-15,AL,triangle
2003-11-15,FL,rectangle
2003-11-15,KY,light
2003-11-15,FL,triangle
2003-11-15,CA,unknown
2004-11-15,NC,circle
2004-11-15,NC,light
2004-11-15,CA,triangle
2004-11-15,OH,formation
2004-11-15,MT,triangle
2004-11-15,MI,cylinder
2004-11-15,CA,changing
2004-11-15,OH,disk
2004-11-15,CA,chevron
2004-11-15,VT,light
2004-11-15,SC,circle
2004-11-15,CA,light
2004-11-15,CA,chevron
2005-11-15,FL,triangle
2005-11-15,TX,other
2005-11-15,TX,light
2005-11-15,CA,other
2005-11-15,KY,light
2005-11-15,FL,triangle
2005-11-15,FL,light
2005-11-15,CA,disk
2005-11-15,NC,fireball
2005-11-15,UT,fireball
2005-11-15,CA,light
2005-11-15,AZ,circle
2005-11-15,CA,fireball
2005-11-15,MD,oval
2005-11-15,SC,light
2005-11-15,CA,sphere
2005-11-15,VA,triangle
2005-11-15,ID,circle
2005-11-15,KS,disk
2005-11-15,HI,light
2005-11-15,KS,light
2006-11-15,AL,fireball
2006-11-15,GA,light
2006-11-15,AR,changing
2006-11-15,NY,chevron
2006-11-15,CA,changing
2006-11-15,TX,teardrop
2006-11-15,NJ,other
2006-11-15,PA,formation
2006-11-15,AZ,disk
2006-11-15,FL,light
2006-11-15,MO,triangle
2006-11-15,OH,unknown
2006-11-15,OH,sphere
2007-11-15,VA,other
2007-11-15,GA,changing
2007-11-15,LA,formation
2007-11-15,NM,light
2007-11-15,GA,triangle
2007-11-15,CA,cigar
2007-11-15,MS,sphere
2007-11-15,TX,circle
2007-11-15,IN,changing
2007-11-15,MA,disk
2008-11-15,NC,light
2008-11-15,CA,disk
2008-11-15,NV,triangle
2008-11-15,FL,circle
2008-11-15,SC,teardrop
2008-11-15,WA,fireball
2008-11-15,CA,chevron
2008-11-15,CA,chevron
2008-11-15,CA,triangle
2008-11-15,TX,triangle
2008-11-15,WI,egg
